sp,include_bio1,include_bio12,include_bio4,include_bio15,mass_mean,bio1_mean,bio1_breadth,bio12_mean,bio12_breadth,bio4_mean,bio4_breadth,bio15_mean,bio15_breadth,n_row,partial_r2_bio1_2yr,partial_r2_bio4_2yr,partial_r2_bio12_2yr,partial_r2_bio15_2yr,partial_r2_bio1_bio4,partial_r2_bio12_bio15,r.squared,adj.r.squared,r.squared.bio1,adj.r.squared.bio1,p.value,df,df.residual,AIC,(Intercept)_estimate,(Intercept)_p.value,seasonFall_estimate,seasonFall_p.value,seasonSummer_estimate,seasonSummer_p.value,seasonWinter_estimate,seasonWinter_p.value,sexF_estimate,sexF_p.value,bio1_2yr_estimate,bio1_2yr_p.value,bio12_2yr_estimate,bio12_2yr_p.value,bio15_2yr_estimate,bio15_2yr_p.value,bio4_2yr_estimate,bio4_2yr_p.value,habitat_axis1,habitat_axis2,trophic_axis1,trophic_axis2,taxa,p.value.adj
Otospermophilus_beecheyi,Y,Y,Y,Y,513.120319634703,120.214331983806,133,720.701336032389,1685,5632.14076923077,4544,74.527004048583,45,219,0.1112388939034058,0.11367598646395916,0.11129705238564958,0.11439558988793153,0.22458971177368692,0.22651855426544754,0.08196048709777774,0.046987553272931026,0.07291471826570627,0.05115215296677933,0.019693237213549302,9,210,95.90197633455307,1.0691275012910022,1.236956690926221e-71,-0.1116211767543653,0.12330496831131119,-0.07192195903820098,0.1469717832913923,0.013073210266984374,0.8727783269403987,-0.1462418714779927,3.5104509085190876e-4,0.00441903523073558,0.8622203617410881,0.005319902758917493,0.8341725563928618,-0.02153526019247072,0.37850646756816086,0.019109265721499475,0.4365307631632025,0.13314926480293038,0.009886325281750805,-0.1782246637022025,-0.059715530483173206,mammals,0.020528707883215033
Passerculus_sandwichensis,Y,Y,Y,Y,18.447823577906,72.3643799309854,364,725.31349181117,1521,8902.4923723331,12802,44.42131164583,90,1213,0.1279040370791542,0.15888607277878208,0.11111760997276199,0.14451009737245224,0.26574903829117924,0.26645985078356627,0.17068871625737667,0.1651783422790204,0.09136875413033023,0.0876047473123116,2.1882243947084573e-44,9,1204,-1555.7085837899813,1.0380274962983629,0,-0.031606784450429394,0.0016113888456931226,-0.07000192307639902,5.148915625058705e-9,0.028501932624345288,0.019375818942146992,-0.060017792289794446,2.2443991946238826e-15,-0.02765979071965725,1.6591566920764229e-6,-4.4539667557427147e-4,0.9252652987225329,-0.039403185047880374,1.1284830757046597e-11,-0.047129181445934705,3.520940464399328e-16,-0.35852429129582375,-0.07489634236464913,-0.12990970448057346,-0.18455558442395464,birds,1.7922599804278792e-43
Perisoreus_canadensis,Y,Y,Y,Y,69.1320258064516,0.429062179089202,152,657.542698504899,1328,11201.6149453505,10072,39.9002578104585,57,775,0.1382365161433805,0.11113423548002943,0.1385017710514348,0.16105341092902659,0.2764950093930616,0.28677711407525874,0.3950870659490144,0.38876943739495706,0.3338255880406801,0.32949415493301215,1.4517134424695279e-78,9,766,-1697.1466583536164,1.0044930085218922,0,0.031045518091409704,0.027298096817501696,0.023032323027792546,0.08484050711647118,0.015400450981382279,0.55457729219614,-0.0752495138202784,8.306650333196674e-35,-0.028593337516314876,1.1118991667896459e-6,-0.018379204030728267,9.837767134473532e-7,-0.022432803157213,2.867487295819328e-11,8.978508746747195e-4,0.8877756300197966,-0.17370883143650032,0.010197338569604553,-0.005304461914390853,0.14501445598204019,birds,2.7743856900528754e-77
Perognathus_flavus,Y,Y,Y,Y,7.08145400593472,145.478731731378,138,400.973997705365,508,6679.05622929199,7549,69.0668661069472,78,337,0.14592866828951045,0.11374238662218461,0.11281941816064767,0.11241858373739755,0.2712542064033432,0.2244865846792865,0.1394350255165926,0.11844563589504609,0.1358171698327371,0.12276304853111675,4.670337192561375e-8,9,328,-124.36172322091684,1.0858903217432587,5.801086574610479e-121,-0.11007408497574354,8.22412961188812e-4,-0.11826406600005325,4.424515832699287e-4,-0.16250069249567928,0.023536565187612334,-0.030085855495819026,0.17106496045674802,-0.061029036534749635,2.9748370077058145e-4,0.009239523623339851,0.42735133335326947,0.010943700323250255,0.48748292051024533,0.0162847426825449,0.32445587434612566,0.13314926480293035,0.009886325281750768,-0.10914187097102446,-0.3418644869898758,mammals,7.32600504548878e-8
Perognathus_longimembris,Y,Y,Y,Y,7.49887640449438,152.045780434938,150,215.606769406665,396,7161.6207274373,5613,48.8582045113498,74,356,0.1137764909978416,0.14350260525707936,0.11774738699377141,0.13873140598748834,0.25069571833057835,0.248549073208007,0.08683297749528061,0.06578013547788075,0.04347156947210185,0.029806877607417626,1.0155971243093615e-4,9,347,-220.8026887043348,0.9755287743954885,1.1946985084969176e-145,-0.029947470981747295,0.3341661404416625,0.005861924842370547,0.803939109741777,0.13437029584174362,0.00956902650853822,0.007918903173682278,0.6761454547629039,0.011626673208990001,0.3076910984894675,0.019445139424753566,0.10709233917512592,0.03843128836841055,9.423146387653948e-4,0.047733742410115035,3.3523495472198643e-4,0.13314926480293035,0.009886325281750754,-0.10914187097102442,-0.34186448698987576,mammals,1.2750562436584685e-4
Perognathus_parvus,Y,Y,Y,Y,16.6091858037578,82.5494041388935,92,308.081749573073,434,7988.97851594778,3295,32.0665821994528,47,479,0.12558344941443156,0.12647331392525474,0.11164623995281608,0.11652201422279562,0.24056358890091234,0.22729037137300934,0.09050823726405632,0.07502752640897636,0.07056252411461349,0.060737603650708905,3.8939959188957976e-7,9,470,-223.92434930048182,1.048538453223381,8.965803146093756e-230,-0.13522281608428932,4.256927629825772e-5,-0.041120824653678674,0.05695153870730251,-0.1373567278740688,0.31014519203475616,-0.07890717532848796,1.1783733431459277e-5,-0.03225845729765162,0.005500599894119215,-0.006760228942582019,0.5949150549449589,-0.023317037705130446,0.09042963210987956,-0.04935905740295843,0.004223642403914048,0.13314926480293032,0.00988632528175076,-0.10914187097102432,-0.3418644869898757,mammals,5.875151737281379e-7
Peromyscus_boylii,Y,Y,Y,Y,22.5568037798777,137.156983761481,151,474.497376327886,1081,6433.71327073043,6259,67.8000530726496,82,1799,0.11112249039383659,0.11305828969075427,0.1351615078982512,0.11114347711222927,0.22411431733331177,0.24432441040227193,0.07518786520366517,0.07105462661239659,0.014838545252190975,0.012091301931644982,2.2109213554476475e-26,9,1790,-486.2561450451717,0.9527399638783336,0,-4.661434904412514e-4,0.9733542541470298,0.004980796004593134,0.7212354873795687,-0.02700237775092937,0.14997292368869727,0.051383715124576894,3.083482265327114e-7,-9.388057274469639e-4,0.8796945354264183,0.04611444419787012,2.450991105854641e-12,-0.0015222639545206453,0.7985187368678214,-0.015019895222259442,0.04759198747933494,0.13314926480293027,0.009886325281750728,0.32211540521965404,-0.16938232255933927,mammals,7.76078516606113e-26
Peromyscus_crinitus,Y,Y,N,Y,14.6774074074074,138.688187535735,166,235.330131503716,432,7463.2590051458,5290,45.1420011435106,64,378,0.1454491875916244,NA,0.12636740852169126,0.13008410704290696,NA,0.25843347760275537,0.11285302476894972,0.09606916307538937,0.10276393104641053,0.09070430646370109,1.6342445873836766e-7,8,370,-28.60887860171964,0.9920552771279246,4.728643886892701e-106,-0.11312083643013099,0.0028810783326264004,0.011177476576524497,0.7585222807868204,-0.07187892686234476,0.13356442646582228,0.021507365042905933,0.37076175465876215,-0.05824727069465372,0.0031165672535428592,-0.015208476976327498,0.44714080713528936,0.020155435674944797,0.14227209335286506,NA,NA,0.13314926480293027,0.009886325281750732,0.3221154052196539,-0.1693823225593393,mammals,2.5097327591963606e-7
Peromyscus_eremicus,Y,Y,Y,Y,19.1063322368421,182.555286700848,128,342.616668410589,692,6100.22279481009,5432,74.9814010672805,81,1216,0.11206192683999117,0.12086564999440463,0.12501814572323355,0.1273575115761313,0.232490937722311,0.2659263553195641,0.12286118400350432,0.1170475050242401,0.06159825452343508,0.057720561360308675,3.1163542580917895e-30,9,1207,-129.088458647141,1.011124636225084,0,-0.03973777054326822,0.023999128878663872,-0.17370717929970966,2.6297599643451865e-14,-0.06988649832419241,8.993648777084425e-5,0.03297468852731869,0.013300598759159288,-0.008637737134492968,0.2558186476232378,0.03571137209015644,1.2898824210960825e-5,-0.03876409578863602,2.386781955322757e-6,0.028374144699421327,2.6355174159997327e-4,0.13314926480293024,0.009886325281750704,0.32211540521965404,-0.16938232255933927,mammals,1.218211209981336e-29
Peromyscus_leucopus,Y,Y,Y,Y,21.4743232659004,135.621920552184,198,899.160424308762,1289,7919.33768887538,8830,39.0224743489168,87,1788,0.12385078942718442,0.12786194700165565,0.11286833997478851,0.12178319031809193,0.23853673954416144,0.25568537381950895,0.15598218252045998,0.15218671172797194,0.09254761157590545,0.09000144886988948,1.409740013618806e-60,9,1779,101.08345466935472,1.020571845613021,0,-0.08570307662861984,1.4201080973228165e-6,-0.09770501896150147,8.809180436107353e-9,-0.10704534275652533,1.937785786042951e-6,0.03998017173603343,8.246977681972537e-4,0.0528530432257043,4.0420683559437e-7,-0.017701160510885505,0.06065566010590016,0.052988120120866275,3.571555718056597e-6,0.04609739403179085,5.99862937160982e-9,0.13314926480293024,0.009886325281750704,0.3221154052196539,-0.1693823225593393,mammals,1.4263251902496154e-59
Peromyscus_maniculatus,Y,Y,Y,Y,17.3936708993598,95.2879878735727,214,702.58961140909,1509,8245.25301107867,9478,43.8207689705346,91,9529,0.11224964913976088,0.11891891633204599,0.11470330843578114,0.11120445521282052,0.22907254245437858,0.22538572748270957,0.034567191187257804,0.03375590311262522,0.025450915929691807,0.02493923416760513,1.4316914721896505e-67,9,9520,143.85238869257313,1.0518429279953614,0,-0.1307787155721567,3.68509490940023e-44,-0.10168787770368963,3.20769317676334e-38,-0.141818997928233,2.1616071922434112e-16,0.026194079628644385,1.9078976300431173e-7,-0.011021529707852116,4.7766019883267117e-4,-0.018288968873648403,5.341370798915442e-10,-0.003053180926401085,0.31737940259322617,-0.031087071720110816,4.981377742208575e-20,0.13314926480293024,0.009886325281750704,0.3221154052196539,-0.16938232255933933,mammals,1.6416728881107993e-66
Peromyscus_truei,Y,Y,Y,Y,22.3888188976378,105.381609491875,123,411.843349668988,1145,7409.13082495056,5379,49.9734868025105,74,1524,0.11773587907137784,0.11113985640777024,0.1138141205285369,0.11465940968528965,0.22859657517767518,0.2275046029156611,0.10316078935765813,0.09842500474700555,0.09200412631328464,0.08901336256596348,1.259771495535802e-31,9,1515,-416.90763115632467,1.0185059713482731,0,-0.09230161404405542,2.072120272435644e-9,-0.0967000091103966,1.0783698274235537e-11,-0.04993547816023436,0.02134156701322935,0.04616412761972504,2.231835154906433e-5,0.02284760080458506,7.627980437406952e-4,0.01408092132778488,0.03174086953619711,0.017164926749149753,0.013845513024488913,-0.0018108916971946928,0.8248523406696833,0.13314926480293027,0.009886325281750728,0.3221154052196539,-0.16938232255933933,mammals,5.555915313645076e-31
Phalaenoptilus_nuttallii,Y,Y,Y,Y,44.1209090909091,115.762801521741,202,430.999946359458,989,7601.81914472218,6279,51.9737780271834,81,319,0.15880670517764217,0.11240454799183641,0.1111249748305635,0.1125412630025785,0.2685266003619232,0.22348818869557618,0.08413444441849748,0.06049920427445865,0.08214842705872484,0.06748626135678748,5.779904985368998e-4,9,310,-268.7237081411223,0.9988184243642797,8.038889447699569e-161,0.008156403029332529,0.7449558297227661,-0.035225552775829214,0.1289246086236091,-0.09584598713743633,0.09836639238664299,0.006772569723822476,0.7047074585121866,-0.04848834310039263,3.60399854044618e-5,6.500786598446741e-4,0.944608998941554,0.008034449225574163,0.48022038260712174,0.007774343026135433,0.5020087895356581,0.29683790803413124,-0.021078594198834462,0.36778103738488394,0.02038510103634951,birds,6.809203133448409e-4
Phenacomys_intermedius,Y,Y,Y,Y,23.5941326530612,28.2243310404437,104,831.356286239061,2003,7457.27523679187,4471,33.5362480642489,53,196,0.11452654088902603,0.11136304326841107,0.11694213305669832,0.11244341897425114,0.22566192281060837,0.2297941105963931,0.08014027083178264,0.040787982952928514,0.06594721119774426,0.04136687465031641,0.044299434563618366,9,187,128.27718712561852,0.9539056482159964,1.2711407691932653e-18,-0.218977903429271,0.044376260997744915,-0.06771040167544358,0.4827744948164847,-0.001983431625464259,0.9926381792772232,0.12487349097721791,0.01080245460236676,0.023863159415145063,0.3968062172602229,0.04155989344569041,0.2679019854087143,-0.015869144166750192,0.5968679803842398,-0.010196736698550129,0.8181488741362619,0.13314926480293032,0.009886325281750737,-0.38298816240011785,0.00458369314652928,mammals,0.045354183005609276
Picoides_pubescens,Y,Y,Y,Y,26.1556711409396,84.6824080634546,186,780.148537413306,1296,9026.72303163819,7783,37.3858835686408,65,596,0.19444387679957353,0.11128093238160197,0.12352552255135629,0.1317299206429292,0.3143353873075029,0.24267279811885678,0.15364354614740777,0.1421088755667932,0.11941558660340183,0.11195300682885434,9.00621215304633e-18,9,587,-905.2350676330439,1.020884179179633,0,-0.006258800285440332,0.6661821411541498,-0.06755073834455273,1.2688292138567723e-7,0.0021340836835151977,0.8788603986267675,-0.006419393025569516,0.48801306890516416,-0.047799719725220555,2.999010537166684e-14,0.015593362004187695,0.004077595749169887,0.021820497465194284,2.071769406871055e-4,-0.002306616693540966,0.737809870138544,0.4330927180053503,-0.1270011984570116,0.22207263001671584,-0.07541177802078143,birds,2.2450267975709692e-17
Picoides_villosus,Y,Y,Y,Y,66.7085817215993,82.4254990849261,202,811.601354192951,1722,8759.78271569489,10540,39.6291457475905,78,832,0.2035599519820821,0.2052170132881741,0.17266143028376457,0.11312401073469613,0.46778809761115614,0.2789433189720858,0.47824449275463876,0.4731727502783776,0.39486344668072676,0.39120039248387894,7.101674398912974e-111,9,823,-1261.8419654194358,1.0412023597180633,0,-0.0025334826846887303,0.8451321083598963,-0.017214763663174548,0.1187929590194291,0.01218905447507368,0.4104860393869031,-0.10136737803226376,1.257828546745336e-34,-0.05486809252295584,2.017985555173252e-21,0.036684278972697715,1.5596842394859418e-14,0.007239157474155018,0.17208634139156478,0.06485856360855063,8.490474499807134e-22,0.19935985603651438,0.08331240098389403,0.1909501180237651,-0.08376472651949902,birds,4.071626655376772e-109
Pinicola_enucleator,Y,Y,Y,Y,58.4054263447606,17.8822786330123,151,704.592894481936,1381,10655.7502341555,9321,38.4064602896323,56,387,0.12880458032100262,0.1567883391018947,0.11898713201408406,0.11529909413565165,0.32049850505117106,0.23643318057304297,0.2759577857730635,0.2606341410275199,0.22373738720119427,0.2135502138048846,7.960669774786769e-23,9,378,-509.2216778486826,0.9981736542460538,1.1179838044305093e-192,-0.006218988705195479,0.7641303786655964,-0.09041505030258937,3.370720469700579e-5,0.05640529632508811,0.0051297596380185835,-0.004845882885173859,0.7079128243998873,-0.026024754888770762,0.005869256598551865,0.017016303734391263,0.0668077821678833,-0.010037961856634662,0.18180714955696245,0.046071992872639494,8.096862671407064e-6,0.4764425328042473,-0.3471515133197309,-0.34484413792026153,-0.18471153698100395,birds,2.489518547751499e-22
Pipilo_erythrophthalmus,Y,Y,N,Y,41.284851484519,123.118099132443,165,1082.5578835438,808,8602.21139461759,5937,24.1520803574281,43,303,0.1281448481463635,NA,0.1353886600290276,0.1260526903712199,NA,0.2677289464582161,0.10904742409432147,0.08790617653045785,0.08747665403773859,0.07211430814611808,1.4830479188237008e-5,8,295,-391.2902617064399,1.0104884135582572,5.297824015996453e-196,0.003768413443844628,0.8631628914116829,-0.03923605114976446,0.02430408027863848,0.05364094904510079,0.022121792846965593,-0.041854024340128075,0.005211875495307712,-0.01028595662999599,0.3031297186052445,0.01884928458807417,0.060725457975690594,-0.005335672626434276,0.5515659047410022,NA,NA,-0.3950122510846208,0.04602872198716755,-0.21797259638976416,-0.17964479565752384,birds,1.9773972250982677e-5
Pipilo_maculatus,Y,Y,Y,Y,39.8887345971564,106.761435472654,183,569.013429098042,1576,7804.52428995126,8845,50.3560145580654,76,2110,0.11183890292266185,0.19378769087149572,0.11307066850259673,0.11487575206646727,0.3260988440677144,0.227765779997253,0.1976714418860677,0.19461640691942728,0.0808386197515021,0.07865430088209036,5.0515511946815965e-95,9,2101,-4507.61789752819,0.9960108900904576,0,-0.007610859624520688,0.2541924721554422,0.007070213689001379,0.1141833259327364,0.032754414234597254,2.1629088675975155e-5,-0.028750027825455753,1.2524386157252043e-9,0.00343387802511428,0.18962585788940903,0.004357393301052683,0.03131394314214108,-0.00659621460331184,0.002828417357480464,-0.038066875561321226,1.6415807581159953e-46,-0.34219547900757097,0.1587942337851042,-0.026724795007713197,-0.16407739572244487,birds,1.2412382935503352e-93
Pipistrellus_hesperus,Y,Y,N,Y,3.67147804878049,174.543468292288,156,385.317598611748,878,5818.1834039148,6215,74.6727627473723,85,205,0.14059011952184863,NA,0.14739181649089939,0.13778668187246712,NA,0.2706574643460886,0.2779256635778015,0.2522681998470636,0.25747405938541246,0.2388176287167042,1.5479530591742942e-11,8,197,-33.807397923776904,0.8236078506797354,4.810393749881026e-49,0.07483590481122399,0.12490291779719022,0.06599301180846706,0.14795559458470328,-0.08896715872076014,0.1787952760618971,0.22363288226944003,1.3801088690045794e-10,0.032427142076140066,0.06017024539828633,0.042595572374121884,0.024007811711106226,0.030706352388742905,0.08898004513660442,NA,NA,-0.800774018005139,0.36305149911669043,0.559786620945812,0.18637789153759113,mammals,2.8799314653539296e-11
Poecile_atricapillus,Y,Y,Y,Y,12.3364556949953,52.6581858193168,131,711.83932735929,1240,9856.93669434528,7497,38.0217432501943,57,316,0.16319303670288532,0.16298183172296365,0.11331423075705294,0.20020346165053882,0.29972902393738876,0.32593412841750435,0.4396638722701871,0.4250622793651757,0.2634167909400916,0.2515364166004157,1.3305710465824004e-34,9,307,-588.1900311798585,1.0057428010157332,1.9573353720973203e-194,-0.001890535017076505,0.9156258688654433,0.015450947057723128,0.4498160663242631,0.021967332833598637,0.15465371495275917,-0.06140917439559922,2.3228105375442323e-8,0.028314127740646556,1.6934472222785927e-5,0.006436232338054298,0.3831384938658937,0.04897402748891652,1.2734262007384335e-8,0.025024126115945077,1.763593736940799e-5,0.40216440933883013,-0.028113821144719282,0.07665517803643908,-0.13116195680079404,birds,6.185357297626293e-34
Poecile_gambeli,Y,Y,Y,Y,11.319412470024,72.1442468970144,177,500.594326568266,1258,7692.9515368165,4503,42.164028430057,72,834,0.11417612688300804,0.11146178817837471,0.11123010156977942,0.12649541572283207,0.2256220186570146,0.23652279062690584,0.1284486040793981,0.11999719660380426,0.11078121913716886,0.10541154050877011,6.208959983356367e-21,9,825,-1677.3991301243052,1.0204159746127897,0,-0.009777312347232624,0.3752619097400304,1.679916846442834e-4,0.9866780631013753,-0.02780909595350444,0.11175198807674944,-0.06068991382984746,2.5928760331899426e-20,-0.006133383882439344,0.09149294674656044,-0.001154739757409556,0.7397136338951522,0.015394150975820248,1.4820708317310612e-4,0.0023490389210932814,0.5684165448279599,0.40216440933883013,-0.028113821144719282,0.07665517803643908,-0.13116195680079404,birds,1.7507231428480247e-20
Polioptila_caerulea,Y,Y,N,Y,5.67763265306122,147.375397819732,203,871.506000297614,1503,7083.97090575692,9354,43.1151673122987,98,245,0.13690280545073052,NA,0.14289151927401567,0.12583646242563562,NA,0.27799599738372693,0.07973845076939574,0.05255772990604457,0.044054936784367,0.02405608608947929,0.005790389616615999,8,237,-330.7936704530414,1.007697693847852,2.937119933129579e-164,-0.027729467715418787,0.2870682052819192,-0.040746296499851516,0.035486058506453894,-0.03222579482102825,0.2245226655187789,0.012724907252371092,0.44307462082991933,-0.01754895778900366,0.07189329419699685,0.021066892466692154,0.027075732695054776,-0.004845025807320957,0.6343615029411429,NA,NA,0.3881304492654673,0.22840763719985133,0.36778103738488394,0.020385101036349405,birds,0.0063842757311407166
Pooecetes_gramineus,Y,Y,Y,Y,24.80799342168,100.951356054015,201,706.292299494615,1245,8637.25169434801,8703,41.487610414258,81,608,0.11473903739550495,0.12993477504319928,0.16266504135889714,0.11111337955386336,0.24660679921640816,0.2826229899514662,0.18036219326884181,0.16941544459797497,0.07872572297885494,0.07107394326937688,3.7824387456921433e-22,9,599,-1068.2871690739285,1.0095558493284142,0,0.011817735956057939,0.38752788266969795,-0.0057028526439835995,0.6183554291384066,0.062214919248137004,0.0018983547974106545,-0.05379216074899207,5.798934907447945e-10,-0.009163041186633799,0.117695099527392,0.029476073736658993,2.2325480458500993e-9,-2.107470446650039e-4,0.9688253116146013,0.018343495718384093,3.447060784799342e-4,-0.3585242912958236,-0.07489634236464908,-0.07157046243729488,-0.17576471900642598,birds,1.1216887314811185e-21
Procyon_lotor,Y,Y,N,Y,4232.90480769231,143.936390194492,207,931.999845592277,2125,6963.94552907291,10059,48.1607610859598,98,104,0.14842572617277583,NA,0.1319777666832448,0.12674067277364498,NA,0.25961273354536474,0.1718838112757983,0.11150033918132518,0.1611320592839959,0.11833267455358754,0.009660247643095964,8,96,92.70383987703676,0.9331335621525614,3.7199059583046666e-022,0.011487643663453324,0.9046841637209849,-0.28430171726702297,0.007815554758827108,0.20882927848305144,0.054142006654563285,0.014936102371527283,0.8433090976321223,-0.07137341248637506,0.10742733469911928,-0.03412924481331598,0.38188052228087344,0.019634204809693415,0.6627718451281782,NA,NA,0.1331492648029299,0.009886325281750898,0.2633354075500196,-0.19831826333303135,mammals,0.010256559226003123
Psaltriparus_minimus,Y,Y,N,Y,5.58483572895277,120.560684588067,169,554.81613796179,1734,6551.68860161956,7556,56.5357657564568,93,974,0.1939051598666519,NA,0.1501061482597592,0.17691671050525648,NA,0.3115865855389578,0.1951334849401377,0.18930111888897927,0.1231288153100657,0.11859952200071677,7.797272439890815e-42,8,966,-1664.4443411280076,1.01354889700478,0,-0.0024651193386512017,0.8074105051240721,-0.023965482302510218,0.00783039544176597,-0.045087806161232896,3.3092517602952856e-6,-0.004875805817601792,0.46593992378720517,-0.03055969682595686,5.632935523391631e-19,-0.01771954063105932,1.1472556010726104e-7,-0.027044994617749545,1.5321614652307664e-14,NA,NA,0.3881304492654673,0.22840763719985133,0.1485012909920854,-0.10954999661010624,birds,5.83100373765748e-41
Regulus_satrapa,Y,Y,Y,Y,5.91336152179549,78.4814110351524,207,872.318499073402,1659,8776.97217436335,8904,34.5225184586874,70,473,0.11605124809678558,0.11522644712834862,0.11120808046804176,0.11373452022283592,0.23496677942598843,0.22503960035288018,0.10662563992957635,0.09122263372146577,0.09041176753095556,0.08067313549167243,1.2602569654242859e-8,9,464,-601.804437859111,0.9750079991329309,8.532299727617649e-231,0.04665843081352714,0.006274674228439175,-0.004939800019805831,0.8294106361658147,-0.03484046775170532,0.18430674939056843,-0.020731076753866803,0.10057649391676089,-0.012431407187905473,0.10800583217875041,0.001562048605519113,0.8220808747282147,-0.009482514387567155,0.2418174400851941,0.013325901015036135,0.14248861472465843,0.3881304492654673,0.22840763719985138,0.367781037384884,0.020385101036349426,birds,2.0449452646507282e-8
Reithrodontomys_fulvescens,Y,Y,N,Y,11.6190938511327,189.4060604158,122,911.354842760385,1475,5095.8747576854,7635,64.1680858912076,99,309,0.1278339873908816,NA,0.13137595122140822,0.1392090744908553,NA,0.2625860176047633,0.06094647519598066,0.03910802113077083,0.04491891879325468,0.029158504911955152,0.007929092875322612,8,301,-144.36986034066297,1.0096860285084042,1.0091438924851262e-160,-0.09959855910781784,0.002438260790969512,0.06873054996684284,0.12280341188918832,-0.00867591749716782,0.7602895847730369,-0.030081822797888576,0.17409985092889588,-0.013950474596151138,0.323472686150016,-0.032705662151579516,0.13821629785463127,-0.04213143559627165,0.02654942598717274,NA,NA,0.13314926480293032,0.009886325281750737,-0.41050961072899655,-0.10173153603640615,mammals,0.008577383487770372
Reithrodontomys_megalotis,Y,Y,Y,Y,10.0645754245754,123.722965449161,154,505.696236920039,1157,7454.47464165844,8952,58.6143928923988,85,1001,0.11858716638887812,0.12631210350041533,0.11640367416681763,0.11134233676685901,0.24851701315815655,0.2271250507203627,0.08607584163895605,0.07870548552314127,0.057896819876087004,0.05316263304129354,5.72444220467728e-16,9,992,-51.71376116041701,0.9644222736064038,0,-0.036641429443328745,0.0788768129702786,-0.002294532455239058,0.9088776532223728,-0.019701493442114144,0.44916812352900615,0.03844397626969915,0.010952057465268186,-0.028735880816940795,0.0038055521790637545,0.018173905710288176,0.01496001430295349,-0.0050362327400219915,0.6115311076417694,0.04056553205530979,3.5417014956182956e-5,0.13314926480293032,0.009886325281750756,-0.41050961072899655,-0.10173153603640615,mammals,1.3128054122726562e-15
Salpinctes_obsoletus,Y,Y,Y,Y,16.398642384106,110.07982044,213,455.708244447644,1100,7425.4764294782,8100,53.7276826028347,87,302,0.11424726012403541,0.145157845771007,0.131131436408778,0.15771606455165288,0.2599115804426412,0.28220061238796146,0.09956341520457149,0.07497811596101034,0.012024673974135487,-0.0046640984249499695,1.3824571848759795e-4,9,293,-427.9882410739153,0.9840293240470434,1.802649484588264e-182,0.02266063177794643,0.28289666750005094,-0.0036584387625369754,0.8327492422783228,0.028919840176850793,0.27880645993089664,0.002893806709293998,0.8374605155405921,0.009332180010702998,0.3092641106265891,0.02024919863376972,0.009841891362468881,-0.03659200440009989,7.218285760841123e-5,-0.02958128337625046,7.250976449617877e-4,-0.5348129993609532,-0.17304523217924148,0.33293222740886624,0.1290668590703265,birds,1.674525604215975e-4
Sciurus_carolinensis,Y,Y,Y,Y,550.682346368715,124.904050451189,161,1101.22579470878,834,8469.55974671862,6938,23.6331983182937,47,179,0.18900015698806794,0.17453215967109337,0.11181937451692403,0.12055239000452722,0.3182625005857356,0.23048358265417002,0.18138654899021664,0.14286356306034442,0.11708513173837944,0.09156736097937301,3.1460131548378385e-5,9,170,-29.841197166528218,0.9272123738825161,2.0452128292982677e-59,-0.029452933435952646,0.5100186554495445,0.014937664697673905,0.7655298249138359,0.07672022649461073,0.12473862457432275,0.07063092872590053,0.0322359872169074,-0.08726983145373676,8.05938112946255e-5,-0.007379066479612855,0.7131901112158054,-0.027827284092871336,0.17851113196428087,-0.07700793328557727,3.9684258882502103e-4,-0.6071883575204688,-0.582042548975779,-0.30398245648053324,-0.3023050715577747,mammals,4.130643226199299e-5
Sciurus_griseus,Y,Y,Y,Y,747.147058823529,120.257793511571,111,843.307777660361,1539,5426.30529430413,4222,77.0066575081898,39,102,0.11868767367330402,0.13239036504900747,0.12395437828387745,0.11349496599388909,0.24189435418711192,0.23607852876806434,0.07312978271783802,-0.0066009886612725666,0.04387062430438565,-0.005927780679760852,0.506009283539776,9,93,-70.4845789139868,1.021391800678483,1.4118497277754582e-49,-0.030809834649039018,0.47995217966529313,-0.0815278180770396,0.06391843801904833,-0.013397407756185413,0.8136688948554373,-0.012500261959592406,0.7072770454133954,0.022402028504481964,0.373547332183237,0.021878269931309702,0.24592944484114126,-0.011286791546737425,0.6181989517166291,0.029917682109436242,0.13436228602267497,-0.6071883575204594,-0.5820425489757756,-0.3039824564805403,-0.30230507155777264,mammals,0.5089684021569677
Setophaga_ruticilla,Y,Y,Y,Y,8.1747580640034,96.7816524697132,264,882.29589115718,1836,8563.50407457684,12204,40.7739704463217,81,372,0.11261671313270005,0.11192179731942697,0.11113781032635373,0.11657052307061855,0.2271836343764857,0.22736968029705795,0.07905749928366582,0.058761245824352604,0.07221254232868958,0.059537850283999605,1.9961179943094374e-4,9,363,-500.6567956625496,1.0099360162895343,2.6379047076643985e-225,0.025335646253010307,0.1622717616873718,-0.031309666469223625,0.0647359016445834,-0.19496228392427356,0.010963332367686486,-0.030485176613498373,0.03224450934742374,0.009749755695850014,0.4330892803427647,-9.066354808097915e-4,0.9168934058107021,-0.010941006974581353,0.1350663773284129,-0.0066945253010005715,0.565212402127538,0.4764425328042471,-0.34715151331973093,0.22207263001671598,-0.07541177802078178,birds,2.3842520487584945e-4
